doc_id,text
1514,Most people use inhalers and auto-injectors improperly
1515,"Death toll in Ebola outbreak rises to 7,573: WHO"
1516,Easy access may boost kids' water consumption
1517,U.S. churches catching on to communion breads free of gluten
1518,"Actavis, Adamas win FDA approval for Alzheimer's drug"
1519,Medical detective work is next phase in Ebola fight
1520,Ebola crisis could last through 2015 as marks year since outbreak: expert
1521,"NewLink, GSK get U.S. funding for faster development of Ebola vaccines"
1522,Hepatitis patients often ‘fall off’ the treatment path
1523,FDA approves Novo Nordisk's injection for obesity
1524,Blood pressure apps may be dangerously wrong
1525,Most parents know when teens host drinking parties
1526,Argentine prosthetic arm first in region to read muscle impulses
1527,Federal government sues Chicago schools for pregnancy discrimination
1528,FDA plans looser blood donation policy for gay men
1529,Exclusive: Express Scripts presses for expansion of drugs it won't cover
1530,Earlier bullying tied to quality of life in college
1531,HHS secretary says 6.4 million sign up for 2015
1532,Exhausted Sierra Leone medics battle Ebola in the 'red zone'
1533,"RT @specialreports: Veterinarians face conflicting allegiances to animals, farmers - and drug companies"
1534,"India slashes health budget, already one of the world's lowest"
1535,BioCryst's Ebola drug shows promise in animal study
1536,"Risk of dengue increases due to climate change, city growth: research"
1537,Novartis says Alcon's Travatan receives EU approval
1538,Exclusive: Express Scripts presses for more drug savings with coverage list
1539,Justice department alleges Omnicare received kickbacks from Abbott Labs
1540,Exercise tied to prostate cancer survival
1541,Mother’s depression when kids are young linked to risky teen behaviors
1542,FDA approves Bristol-Myer's skin cancer drug
1543,Hong Kong halts some U.S. poultry imports due to bird flu in U.S
1544,Myths may put off some women from post-cancer breast reconstruction
1545,"U.S. FDA approves AbbVie hepatitis C drug, costs $83,319 for 12 weeks"
1546,Court strikes down North Carolina ultrasound abortion law
1547,"Treating sleep apnea may lessen depression, too"
1548,U.N. warns Ebola-linked farm losses could threaten banking in West Africa
1549,"Death toll from Ebola in West Africa rises to 7,518: WHO"
1550,Fast food may lead to lower school results for U.S. kids: study
1551,Lilly must divest Sentinel products after FTC nod on Novartis deal
1552,RT @Reuters: Can the blood of Ebola survivors create a cure? A Reuters exclusive:
1553,Tekmira to supply Ebola treatment for studies in West Africa
1554,"Exclusive: WHO says Syria opens Aleppo, other troubled areas for medical aid"
1555,Achillion shares soar as potential treatment seen as hep C cure
1556,Cambodia charges unlicensed doctor for spreading HIV to over 100 people
1557,Exclusive: Can the blood of Ebola survivors create a cure?
1558,FDA approves BioCryst's flu shot
1559,Germany to step up bird flu testing after new cases discovered
1560,Activity trackers get smarter at measuring fitness
1561,China parliament weighs tough curbs on tobacco advertising: Xinhua
1562,Ebola response in rural Sierra Leone not yet rapid enough
1563,Britain lifts bird flu restrictions on duck farm
1564,South Korea halts U.S. poultry imports due to bird flu in U.S.
1565,Child tests negative for Ebola at Chicago hospital
1566,UN's Ban urges end to discrimination against Ebola workers
1567,"Ebola death toll in three African countries hits 7,373: WHO"
1568,American nurse exposed to Ebola released from hospital
1569,"U.S. FDA approves AbbVie hepatitis C drug, costs $83,319 for 12 weeks"
1570,"U.N. chief praises Ebola nurses, pledges support during visit"
1571,FDA approves Cubists' drug for antibiotic-resistant bacteria
1572,USDA report says pesticide residues in food nothing to fear
1573,Cigarette smoking costs weigh heavily on the healthcare system
1574,U.S. FDA approves AbbVie all-oral hepatitis C treatment
1575,Alcohol blackouts common in UK teens
1576,It's time to fight traditions that harm women's health: WHO
1577,"Five dead, dozens ill from bacteria linked to caramel apples:"
1578,FDA grants accelerated approval to AstraZeneca's ovary cancer drug
1579,"In overweight kids, some exercises can strain feet"
1580,'Surveillance' may be safest for low-risk prostate cancer
1581,Child under observation at Chicago hospital to rule out Ebola
1582,Novo Nordisk gets positive opinion on Tresiba for children in Europe
1583,Europe recommends approval for first stem-cell therapy
1584,Philippine health minister resigns over vaccine purchase
1585,Orexigen diet pill recommended for approval in Europe
1586,GSK Ebola vaccine trial seen moving to wider phase in February
1587,"U.N. chief, visiting Ebola countries, urges respect for health rules"
1588,"One million people wounded, diseases spreading in Syria: WHO"
1589,Eli Lilly and Adocia agree to develop ultra-rapid insulin
1590,Roche drops Alzheimer's drug trial; mixed results in breast cancer study
1591,Disgraced Japan researcher fails to replicate 'game changing' stem cell results
1592,Sierra Leone's leading doctor dies of Ebola
1593,Teen contraband cigarette use linked to other drugs
1594,Knee pain may run in the family
1595,Heart experts warn of air pollution dangers
1596,Colorado awards $8 million to study medical marijuana uses
1597,"With stimulant, kids with ADHD less likely to injure themselves"
1598,GlaxoSmithKline shingles vaccine hits goal in major study
1599,China approves experimental Ebola vaccine for clinical trials
1600,Obesity can be deemed a disability at work: EU court
1601,EU's top court opens door to some stem cell patents
1602,Takeda appoints Sanofi's Andrew Plump to lead global R&amp;D
1603,AstraZeneca first-in-class ovarian cancer drug wins EU approval
1604,Autism risk linked to particulate air pollution
1605,Ebola centres overflow as Sierra Leone steps up fight
1606,"Women live with incontinence, but it can be treated"
1607,South Korea increases efforts to contain foot-and-mouth outbreak
1608,Pharnext drug shows promise in neurological disease with no treatment
1609,Donors and WHO responded too slowly to West Africa Ebola outbreak: report
1610,Global population living six years longer than in 1990: study
1611,Colorado awards $8 million to study medical marijuana uses
1612,Docs may be too conservative about sex after heart attack
1613,Tetraphase's antibiotic succeeds in late-stage trial
1614,Prop plane pilots exposed to tanning-bed radiation levels
1615,U.S. doctor who recovered from Ebola will return to Liberia
1616,"Ebola toll nears 7,000; rate of spread slows in Sierra Leone: WHO"
1617,Ebola fears speed changes in U.S. hospital record systems
1618,"RT @ReutersWorld: Ebola toll rises to 6,915 deaths out of 18,603 cases as of Dec. 14: WHO"
1619,Ninth Egyptian dies of H5N1 bird flu: Health Ministry
1620,"Exclusive: Amgen leukemia drug to carry $178,000 price tag"
1621,U.N. warns one million people could be hungry by March due to Ebola
1622,U.N. should stop funding Iran anti-drugs operations: rights groups
1623,Clot-grabbing devices offer better outcomes for stroke patients
1624,Novartis sues India's Cipla over respiratory drug Onbrez
1625,"Pozen says FDA rejects two forms of its lead drug, shares fall"
1626,Sierra Leone to start house-to-house searches for Ebola patients
1627,Auspex Pharma soars on Huntington's disease drug trial
1628,"Grim outlook for healthcare, hospital sector in 2015: rating agencies"
1629,3D printing points way to smarter cancer treatment
1630,Review of evidence finds e-cigarettes may help smokers quit
1631,Ethiopian health workers arrive in Liberia to help fight Ebola
1632,FDA approves Cerus system to cut blood transfusion infections
1633,Auspex Pharma's movement disorder drug succeeds late-stage trial
1634,Glycemic index shouldn't concern people without diabetes
1635,"Women live with incontinence, but it can be treated"
1636,U.S. government says demand for 2015 Obamacare plans jumped in week ending December 12
1637,Age at first period may predict women's heart disease risk
1638,Syphilis spikes among sexually transmitted diseases in U.S.: report
1639,No need for U.S. army help in Sierra Leone Ebola fight: Britain
1640,Heart disease risk factors also linked with urinary tract problems
1641,"Mali ends last quarantines, could be Ebola-free next month"
1642,"Cyclacel lead drug likely to fail trial, says safety board"
1643,German state of Lower Saxony says confirms case of bird flu
1644,Italy reports outbreak of H5N8 bird flu in Venice region: OIE
1645,South Korea cancer victims bring class action against nuclear operator
1646,"Japan confirms bird flu case, culls 4,000 chickens"
1647,Galapagos loses partner on inflammatory bowel drug
1648,FDA approves Novartis' Signifor drug for rare hormonal disorder
1649,Drug-resistant malaria: the world's next big health crisis? - TRFN
1650,U.S. corporate health exchanges find no new blue chip clients
1651,Do patients mind if their healthcare data is shared? It depends
1652,"Indoor tanning can lead to burns, fainting, eye injuries"
1653,People who feel younger may live longer
1654,"Decisions, delays keep patients from timely stroke treatment"
1655,"Los Angeles porn actors must wear condoms, appeals court rules"
1656,Renovated public housing tied to fewer repeat ER visits for kids
1657,U.S. top court rejects Arizona appeal over abortion drug law
1658,German watchdog deals another setback to Bayer eye drug Eylea
1659,Interim data indicates Sophiris Bio drug may not be effective
1660,German drugmakers appeal drug suspensions linked to Indian data
1661,Roche biotech unit submits skin cancer drug application to U.S. regulator
1662,Shock treatment: what's missing from Sierra Leone's Ebola response
1663,U.S. corporate health exchanges find no new blue chip clients
1664,Shock treatment: what's missing from Sierra Leone's Ebola response
1665,Review finds best exercises to prevent women’s knee injury
1666,Shrinking psych hospitals may be linked with rising prison populations
1667,"Sierra Leone to ban Christmas, New Year parties to curb Ebola spread"
1668,Air dryers may spread more hand germs
1669,Improve water and sanitation in clinics to reduce maternal deaths: research
1670,"Decisions, delays keep patients from timely stroke treatment"
